seed,gss_vs_orgPrb,gss_vs_orgPrb_rtol,gss_vs_ana,gss_vs_ana_rtol,gss_vs_ana_rtol2,ana_vs_orgPrb,"diffNorms(GSS,OrgPrb)",sum(GSS.-OrgPrb),sum(GSS.-Ana),rmsq(GSS.-OrgPrb),rmsq(GSS.-Ana),norm(GSS-OrgPrb),norm(GSS-Ana),norm(Ana-OrigProb)
3278,true,true,true,true,true,true,-8.526512829121202e-14,1.2143883229738528e-11,9.861897160446526e-12,4.13086578902229e-15,4.579278744280047e-15,2.6437541049742654e-13,2.93073839633923e-13,6.053136050108796e-13
769,true,true,true,true,true,true,1.4210854715202004e-13,2.612964670480576e-10,1.8366021184483767e-9,1.1152875396558744e-13,5.963488949145602e-13,7.137840253797596e-12,3.816632927453185e-11,1.3208287661691236e-11
2440,true,true,true,true,true,true,9.166001291305292e-13,3.4793877864522263e-9,7.55146411187714e-8,1.836066513616998e-12,3.0018745703600355e-11,1.1750825687148786e-10,1.9211997250304227e-9,1.4686214869750865e-10
4097,false,false,false,false,true,true,2.1758759061185629e-7,0.0009239271393915382,0.0026876735882744762,4.6918309094029446e-7,1.2246346781296444e-6,3.002771782017884e-5,7.837661940029726e-5,8.533344987918999e-11
4944,true,true,true,true,true,true,-7.105427357601002e-14,1.291868597774054e-9,1.3455881289032526e-10,8.106522094532705e-13,7.13111856769762e-14,5.188174140500931e-11,4.563915883326477e-12,2.3557325511402846e-12
1602,true,true,true,true,true,true,2.4158453015843406e-13,4.160681905344271e-10,9.010650737920414e-11,1.6425606282628223e-13,3.906515848523934e-14,1.0512388020882063e-11,2.500170143055318e-12,8.568617911207002e-13
4945,true,true,true,true,true,true,2.3231407908497204e-8,2.890782214937311e-5,0.0026316741156165724,9.218311688983008e-9,1.2396485355595836e-6,5.899719480949127e-7,7.933750627581327e-5,2.95400651698062e-8
3279,true,true,true,true,true,true,4.732214620162267e-12,1.0314812097283934e-8,2.494305329667982e-7,4.51127580651971e-12,1.1434463253348077e-10,2.887216516172614e-10,7.318056482142768e-9,2.497943251850771e-10
2441,true,true,true,true,true,true,3.304023721284466e-12,6.3673847341521586e-9,2.7233179260613936e-8,2.596718113919278e-12,1.0887579565648731e-11,1.661899592908338e-10,6.968050922015188e-10,6.080882079116755e-11
770,false,false,false,false,false,true,2.1027702171889047,403.4339854327492,4435.0367298142955,0.23890772857853662,2.817367836711438,15.290094629026344,180.311541549532,8.17236976924429e-11
1603,true,true,true,true,true,true,1.5631940186722204e-13,1.0080810513603267e-10,6.449106727162215e-11,3.773428617888317e-14,3.1962023461067905e-14,2.414994315448523e-12,2.045569501508346e-12,3.6069214463050627e-12
4098,true,true,true,true,true,true,-8.01705368758121e-11,7.37167572460143e-8,3.766667020540897e-8,3.666961888003766e-11,1.828268467303302e-11,2.34685560832241e-9,1.170091819074113e-9,4.469023621275621e-12
4946,true,true,true,true,true,true,3.1654678878112463e-11,3.883515735270696e-8,3.760707981798842e-8,1.8444980372184713e-11,1.7757590438477783e-11,1.1804787438198214e-9,1.136485788062578e-9,1.8416348974342724e-11
3280,true,true,true,true,true,true,1.0608403044898296e-11,3.801299881420469e-7,3.577195784712007e-7,1.4999301271662554e-10,1.7605008687836346e-10,9.599552813864031e-9,1.1267205560215258e-8,2.7812689315086217e-11
771,true,true,true,true,true,true,-5.2762061386602e-9,8.013327290409112e-6,2.910335198582823e-5,4.3895013365490736e-9,1.8585979900958157e-8,2.8092808553914076e-7,1.1895027136613222e-6,8.19970619635173e-11
1604,true,true,true,true,true,true,-7.815970093361102e-13,1.0484444653061607e-9,3.1722380320844566e-10,4.830743955201538e-13,1.5956472141382235e-13,3.091676131328984e-11,1.021214217048463e-11,3.701570145776784e-13
2442,true,true,true,true,true,true,7.190692485892214e-12,3.6520531918537383e-8,2.6976316770460293e-8,1.2379769896805645e-11,1.1055891180262942e-11,7.923052733955612e-10,7.075770355368282e-10,5.4297614538991645e-11
1605,true,true,true,true,true,true,-6.216396286617965e-10,7.984154774344677e-7,5.7873780388130805e-6,6.126146703382516e-10,2.6000224936947875e-9,3.9207338901648073e-8,1.6640143959646637e-7,8.059860893192208e-10
4947,true,true,true,true,true,true,-2.1174173525650986e-12,3.29208386050904e-8,9.163329491783216e-8,1.9175169681915346e-11,5.4655036259039e-11,1.2272108596425821e-9,3.4979223205784965e-9,1.592592965796942e-11
2443,false,false,false,false,true,true,1.5598572417729883e-5,0.026224501755280804,0.016396599794250427,1.1392220408868132e-5,9.700840318686773e-6,0.0007291021061675604,0.0006208537803959539,2.0093015403945213e-11
3281,true,true,true,true,true,true,6.458833468059311e-12,4.03254724917106e-8,1.8570994264740723e-7,2.1917197400000224e-11,1.409270485600705e-10,1.4027006336000144e-9,9.01933110784451e-9,2.2175914953576732e-11
4099,true,true,true,true,true,true,-9.947598300641403e-14,1.723981796854018e-8,8.956896345300351e-9,6.319879033114939e-12,3.0770871629884507e-12,4.044722581193561e-10,1.9693357843126084e-10,3.243312484599426e-11
772,false,true,true,true,true,true,-4.173008960606239e-8,6.637834469018104e-5,0.00010014467029198872,3.612966549135138e-8,4.1948794074425286e-8,2.312298591446488e-6,2.6847228207632195e-6,1.4084555926661242e-10
3282,true,true,true,true,true,true,-7.8017592386459e-12,3.497602884996575e-8,4.204814261481518e-5,1.3845688626036208e-11,2.32888585162013e-8,8.861240720663172e-10,1.4904869450368831e-6,1.473902074364475e-9
773,true,true,true,true,true,true,0.0,1.5994211235385164e-9,7.697444113043735e-9,7.730327739501367e-13,3.1381216847756024e-12,4.947409753280875e-11,2.0083978782563856e-10,2.5053149817538836e-11
4948,true,true,true,true,true,true,-9.947598300641403e-14,1.2405440520321664e-10,2.278637090753939e-11,5.667428468956523e-14,1.0536562831529777e-14,3.6271542201321745e-12,6.743400212179057e-13,7.039258132938392e-13
1606,false,false,true,true,true,true,5.883074578605374e-7,0.0016324018712644993,0.005197148396641198,1.0652441392155732e-6,3.464838493475454e-6,6.817562490979668e-5,0.00022174966358242908,6.560924281542212e-9
2444,true,true,true,true,true,true,-9.805489753489383e-13,9.985402619778344e-10,1.8346780984203337e-8,4.124747221732673e-13,9.221941804672184e-12,2.6398382219089106e-11,5.902042754990198e-10,5.0074252713440913e-11
4100,false,false,false,true,true,true,-1.6984283490728558e-7,0.00022988936994336294,0.00011489369469201851,9.318909122060155e-8,5.6591073719046005e-8,5.964101838118499e-6,3.621828718018944e-6,1.3548622860977943e-11
3283,false,false,false,false,false,true,-0.0005802610219873827,2.424806913331427,164.10677130079884,0.0010746177277111573,0.09973362368111499,0.06877553457351408,6.382951915591362,5.371577156096608e-10
4101,true,true,true,true,true,true,7.105427357601002e-15,2.5103669739744844e-11,1.1317940298339896e-12,8.612845917897349e-15,4.702576521823725e-16,5.512221387454303e-13,3.009648973967184e-14,4.180807318418342e-13
1607,false,false,false,false,true,true,-1.4095998338348181e-5,0.01914879436242907,0.22867542336708607,1.848178265988476e-5,0.00017839204836855383,0.0011828340902326241,0.011417091095587448,2.2417998183674812e-10
2445,true,true,true,true,true,true,2.3164119511420722e-9,2.7314282093144813e-6,1.3845377548761095e-6,1.179888365086208e-9,6.797008933849184e-10,7.551285536551728e-8,4.350085717663475e-8,5.690735410700205e-11
4949,true,true,true,true,true,true,-1.2531131687865127e-10,1.3920309191985873e-6,1.0833032346188685e-6,5.132009703196522e-10,3.6440306577905536e-10,3.28448621004577e-8,2.3321796209859543e-8,1.964335356087263e-9
774,true,true,true,true,true,true,2.2737367544323206e-13,4.014189756420747e-11,1.6813869540415288e-12,1.4457939863931908e-14,6.870072289036433e-16,9.25308151291642e-13,4.396846264983317e-14,4.69358861841479e-13
775,true,true,true,true,true,true,8.526512829121202e-14,2.206189954166585e-11,2.5710049974397853e-11,7.76354112246621e-15,9.655873345279336e-15,4.968666318378374e-13,6.179758940978775e-13,1.9878456293015154e-12
4102,false,false,false,false,false,true,-0.012099639965825304,45.01538973067751,27.39879475918683,0.017345207578025032,0.009229890187406144,1.1100932849936023,0.590712971993993,6.265615214196019e-11
4950,true,true,true,true,true,true,4.405364961712621e-13,1.3844712733017406e-9,5.3083676157875126e-8,1.8308324784843202e-12,5.058370653251964e-11,1.171732786229965e-10,3.237357218081257e-9,1.8245195668545947e-10
2446,true,true,true,true,true,true,1.4921397450962104e-13,3.930468461550013e-10,2.8774429250422173e-7,1.458402176372669e-13,1.2328878594224853e-10,9.333773928785082e-12,7.890482300303906e-9,1.3515271431622e-10
3284,false,false,false,false,true,true,-5.789174778669803e-6,0.10297348827214947,0.2703427435666119,5.2252764014653254e-5,0.0002049076233073449,0.0033441768969378087,0.013114087891670075,4.665452062518893e-10
1608,true,true,true,true,true,true,-3.979039320256561e-13,1.391485964646888e-9,6.866530278398786e-10,6.219992371281215e-13,2.958086579926945e-13,3.9807951176199774e-11,1.893175411153245e-11,4.0854252365283495e-12
4951,true,true,true,true,true,true,2.1316282072803006e-13,4.3408810497958666e-10,8.816340370428055e-10,2.4278478667145865e-13,3.2419344362600194e-13,1.5538226346973353e-11,2.0748380392064124e-11,8.700686892627417e-12
1609,false,false,false,false,false,true,13.558125499205453,1127.3569748009963,1043.8295153313431,0.6699321712248055,0.781086378945599,42.87565895838756,49.98952825251831,8.560055171860885e-9
4103,true,true,true,true,true,true,7.216840458568186e-10,1.7149113620729844e-6,6.606030174884222e-6,1.2084159397892379e-9,5.260583611646443e-9,7.733862014651118e-8,3.3667735114537255e-7,1.934895921858416e-12
776,false,false,false,false,true,true,-9.375182088433576e-7,0.024585240559793994,0.009366090695633543,1.2923781776076575e-5,5.0799755329195324e-6,0.0008271220336689008,0.0003251184341068502,3.104080083046639e-12
2447,true,true,true,true,true,true,-1.0648193438100861e-10,3.939566389345666e-7,8.047588473366132e-7,3.6305783820810204e-10,6.579334482575549e-10,2.323570164531851e-8,4.2107740688483506e-8,1.314793284012113e-10
3285,true,true,true,true,true,true,7.815970093361102e-14,5.344366680974655e-11,3.430161107427786e-10,1.9629707380030494e-14,1.605571705207406e-13,1.2563012723219516e-12,1.0275658913327399e-11,4.1240219559899e-12
1610,true,true,true,true,true,true,2.1600499167107046e-12,3.3720235040096865e-9,2.1607665634832828e-6,1.3767187796936638e-12,8.39897527869651e-10,8.811000190039449e-11,5.375344178365767e-8,1.375366417804108e-9
4104,true,true,true,true,true,true,-4.61213289781881e-11,1.167769416339385e-7,1.102784999268934e-7,5.3617453882044654e-11,6.361431708353753e-11,3.431517048450858e-9,4.0713162933464e-9,3.6659867535347286e-11
777,true,true,true,true,true,true,9.407585821463726e-12,2.4116544189075337e-6,1.1105549998168505e-6,9.628315223945835e-10,3.741209688733693e-10,6.162121743325329e-8,2.394374200789563e-8,1.883557301300738e-10
2448,true,true,true,true,true,true,-3.743423349078512e-10,1.8357634529467476e-6,0.00025511592219018553,7.556796717240048e-10,9.530476000403624e-8,4.8363498990336245e-8,6.099504640258315e-6,6.874705268402113e-9
3286,false,false,false,false,true,true,5.86874256214287e-6,0.010064106406597799,0.01118258368355302,4.894719469870588e-6,6.64854740132567e-6,0.0003132620460717177,0.00042550703368484294,6.392785031415569e-11
4952,true,true,true,true,true,true,1.7811885300034191e-10,2.2831806277690675e-7,2.48151789597386e-7,1.1484140327418395e-10,1.0926696313464276e-10,7.349849809547768e-9,6.9930856406171374e-9,2.0117147370580125e-11
3287,true,true,true,true,true,true,-9.534062428429024e-10,1.7181623737195584e-6,2.54431453643312,5.77267171143704e-10,0.001516105181138977,3.6945098953196995e-8,0.09703073159289458,7.868918017825964e-7
4105,true,true,true,true,true,true,-5.613287612504791e-13,6.52903692238303e-10,1.1126042054679375e-8,3.467962038366469e-13,6.1631564522592275e-12,2.2194957045545403e-11,3.9444201294459056e-10,2.6245615682639497e-11
2449,true,true,true,true,true,true,-4.291678123991005e-12,9.19183659004938e-9,3.710854596336924e-6,5.624876612312237e-12,1.6345923241065156e-9,3.5999210318798315e-10,1.04613908742817e-7,5.448079384973469e-10
778,true,true,true,true,true,true,-1.6697754290362354e-12,4.175334341509698e-9,2.9047857877549307e-5,1.4713844539877635e-12,1.3267937571564585e-8,9.416860505521686e-11,8.49148004580133e-7,3.760585216335783e-9
1611,false,true,true,true,true,true,-7.195197326836933e-8,8.01013565148566e-5,7.576520838286597e-5,3.6343702936923024e-8,3.883688662169279e-8,2.325996987963075e-6,2.4855607437883386e-6,4.859212700284384e-11
4953,true,true,true,true,true,true,-7.815970093361102e-14,7.536639064567585e-11,3.959800081216225e-10,2.6509053369555645e-14,1.7537744781683618e-13,1.6965794156515613e-12,1.1224156660277515e-11,9.779161450895038e-12
2450,true,true,true,true,true,true,7.602807272633072e-12,1.5378836768046049e-7,0.0029668512805462177,5.56553346573397e-11,1.1002276483909548e-6,3.5619414180697405e-9,7.041456949702097e-5,1.5170287249476946e-8
4106,false,true,false,true,true,false,-1.0227694247078034e-9,5.469759677621046e-5,33.48064517769899,2.3359015147872076e-8,0.012117212716782564,1.4949769694638129e-6,0.775501613874084,3.2671177162774727e-6
1612,true,true,true,true,true,true,-3.481659405224491e-13,8.45534031706412e-10,5.307334161042121e-8,3.396782057285251e-13,2.2573455773631528e-11,2.1739405166625608e-11,1.4447011695124178e-9,4.3427189940543904e-11
3288,true,true,true,true,true,true,9.212897111865459e-11,1.8131746449415658e-6,1.0065179463073816e-6,9.500090911620767e-10,5.486752881628804e-10,6.080058183437279e-8,3.511521844242431e-8,3.455328858318499e-10
4954,true,true,true,true,true,true,-7.794653811288299e-12,3.7117075887274035e-8,1.2523298291572393e-6,1.7727302081401926e-11,6.137676145716259e-10,1.134547333209723e-9,3.9281127332584056e-8,6.046593496631928e-10
779,true,true,true,true,true,true,1.7763568394002505e-13,1.656144048940364e-10,8.28749340204063e-11,6.418326392914974e-14,3.0105467243455923e-14,4.1077288914655835e-12,1.926749903581179e-12,3.118043332658661e-12
4107,true,true,true,true,true,true,-3.6278891002439195e-10,1.627471272415762e-6,1.746492247111514e-6,7.983376236891282e-10,7.520926583282568e-10,5.109360791610411e-8,4.813393013300843e-8,2.2673882764512254e-10
2451,false,true,true,true,true,true,-1.4074757359594514e-8,4.8305069376401575e-5,3.546539994772613e-5,1.828217408439462e-8,1.5389176334628187e-8,1.170059141401256e-6,9.849072854162031e-7,6.165009738704456e-10
3289,false,false,false,false,false,true,17.048628201725194,1034.9769849175104,32469.321612191645,0.7775039210308902,18.59319810222266,49.76025094597697,1189.9646785422499,3.190593028656331e-8
4955,true,true,true,true,true,true,-1.908091462610173e-9,2.341156035264025e-6,2.5040091467948278e-6,9.728105819861828e-10,1.0483820374978906e-9,6.225987724711564e-8,6.709645039986501e-8,1.5520965810757848e-10
1613,false,false,false,false,true,true,5.488338175041463e-7,0.059307937236478855,0.6959133256213654,5.494134432290783e-5,0.0005455296245099094,0.0035162460366661027,0.034913895968634194,1.6227630668270918e-10
780,true,true,true,true,true,true,-4.341416115494212e-12,7.4744614141965e-9,2.2446578905408604e-7,3.823983885973436e-12,8.548043014881071e-11,2.447349687022999e-10,5.4707475295238855e-9,2.0262809830260738e-10
4108,false,false,false,false,true,true,-2.3027292911592667e-5,0.017967306606228327,0.05008210225724998,1.503717031931257e-5,4.11712660123822e-5,0.0009623789004360045,0.002634961024792461,6.365458429176666e-10
4956,false,false,false,true,true,true,-1.0102237979481288e-7,0.004472900154117461,0.0044830573989229055,1.967576082582857e-6,2.238950736179713e-6,0.00012592486928530283,0.00014329284711550166,2.3172655581747816e-10
781,true,true,true,true,true,true,-1.3564260825660313e-11,4.528743228603832e-8,1.981713479733832e-5,2.5523384275581077e-11,1.2363377088998022e-8,1.6334965936371887e-9,7.912561336958731e-7,1.8969005884282364e-9
3290,true,true,true,true,true,true,7.545963853772264e-12,2.8563257160917673e-8,6.135292531492703e-8,1.887629096026406e-11,3.484253393450348e-11,1.2080826214568997e-9,2.2299221718082226e-9,7.137787857103736e-11
1614,true,true,true,true,true,true,7.673861546209082e-13,2.8270178935980127e-9,4.520775016489398e-9,1.1963573398248404e-12,1.7591611082385262e-12,7.656686974878977e-11,1.1258631092726568e-10,8.804756509740356e-12
2452,true,true,true,true,true,true,-4.263256414560601e-14,2.025796478469558e-10,5.269248157139877e-10,1.0945961838135235e-13,3.326560774818249e-13,7.0054155764065505e-12,2.1289988958836796e-11,6.132638081563817e-12
1615,true,true,true,true,true,true,0.0,6.850330118966536e-11,1.1187994562907033e-10,3.9083602050295724e-14,5.5387551140623857e-14,2.5013505312189263e-12,3.544803272999927e-12,3.1851770481809926e-12
4109,true,true,true,true,true,true,-7.105427357601002e-15,2.2445928073838977e-10,1.1852374184537218e-8,7.860954149043987e-14,3.9374197896664356e-12,5.0310106553881515e-12,2.519948665386519e-10,3.797205788265707e-11
4957,true,true,true,true,true,true,-4.263256414560601e-14,1.1685737047342857e-10,9.246116756348594e-10,5.5371204212403215e-14,3.8326522257859427e-13,3.5437570695938058e-12,2.4528974245030033e-11,6.609320510856221e-12
782,true,true,true,true,true,true,-3.481659405224491e-13,5.988807610089221e-10,6.629007528124141e-8,2.112316383944719e-13,2.3801018831802462e-11,1.3518824857246201e-11,1.5232652052353574e-9,2.4708370588833537e-10
3291,true,true,true,true,true,true,-1.8474111129762605e-13,3.6750224030926947e-10,1.700815882446985e-10,1.2715572595441185e-13,5.951425352704745e-14,8.137966461082359e-12,3.808912225731037e-12,4.049061983122432e-12
783,false,false,true,true,true,true,1.400611040480726e-7,0.00022764088822553255,0.0009901918482557587,1.2340610204013842e-7,4.2416680575596735e-7,7.897990530568857e-6,2.714667556838185e-5,6.880789498883487e-9
2453,true,true,true,true,true,true,2.226840933872154e-11,4.821817392947401e-8,5.551381766707997e-6,2.3568652872355007e-11,2.0628100846188353e-9,1.5083937838307209e-9,1.3201984541560543e-7,1.0856902852871817e-9
4958,true,true,true,true,true,true,-5.684341886080801e-13,6.0307183125910165e-9,2.7874756810056245e-8,2.9046964878119355e-12,1.0308548751933459e-11,1.8590057521996387e-10,6.597471201237414e-10,1.3588713725933395e-10
4110,true,true,true,true,true,true,-7.105427357601002e-13,3.362456837269212e-9,7.704146294334156e-9,1.5243525724495567e-12,3.3612392126775998e-12,9.755856463677164e-11,2.1511930961136638e-10,7.238628796283428e-12
3292,true,true,true,true,true,true,-1.9895196601282805e-13,2.1312108915757383e-9,1.24437556448323e-8,8.41925654233239e-13,4.303802039391745e-12,5.3883241870927296e-11,2.754433305210717e-10,1.682600356471949e-11
1616,true,true,true,true,true,true,-1.7053025658242404e-13,4.4325577062964694e-11,1.4962024985101177e-11,1.435210840505479e-14,6.238752879981911e-15,9.185349379235065e-13,3.992801843188423e-13,9.836802035343342e-13
4111,true,true,true,true,true,true,-9.755751761986176e-12,1.245856392684719e-8,2.4632668044729036e-5,4.615713849027411e-12,1.1612557667656688e-8,2.954056863377543e-10,7.432036907300276e-7,4.615549939234767e-9
1617,true,true,true,true,true,true,-1.341220468020765e-10,1.996889917679029e-6,5.691274352825557e-6,9.699527999548122e-10,2.9330609297251895e-9,6.207697919710794e-8,1.877158995024121e-7,2.770157505496197e-10
3293,false,true,true,true,true,true,2.4405494514212478e-8,7.439277657193758e-5,0.0004234270853138433,6.031728217214727e-8,3.4776681516077557e-7,3.860306059017425e-6,2.225707617028963e-5,2.4790753673781186e-9
4959,true,true,true,true,true,true,-2.7000623958883807e-13,2.16617100884213e-10,1.3756402279709729e-7,7.906411507770083e-14,4.9294444091238356e-11,5.060103364972853e-12,3.1548444218392548e-9,3.46836125080447e-10
2454,true,true,true,true,true,true,4.732214620162267e-12,6.613846441013999e-8,3.604665214241697e-7,2.900483044049962e-11,1.573616573632553e-10,1.8563091481919756e-9,1.007114607124834e-8,3.3314689858604525e-10
784,true,true,true,true,true,true,2.3018742467684206e-10,2.9991557155366593e-6,3.6825211888477996e-6,1.0549700057287166e-9,1.4207787728635333e-9,6.751808036663774e-8,9.09298414632661e-8,2.769880374990228e-10
4112,true,true,true,true,true,true,-2.2026824808563106e-13,3.938486362671696e-10,7.433420746343414e-11,2.2817702523593403e-13,3.7769649475855375e-14,1.4603329615099778e-11,2.417257566454744e-12,1.730522833552666e-12
1618,true,true,true,true,true,true,-3.601918763251888e-9,5.6176233549690735e-6,1.1456487492546947e-5,2.9194333154977143e-9,7.112728545402913e-9,1.8684373219185382e-7,4.552146269057861e-7,1.4022742667694902e-10
785,true,true,true,true,true,true,-5.400124791776761e-13,3.4526351582429837e-9,1.8572638157499186e-9,3.0052433393592994e-12,1.7518511817860394e-12,1.9233557371899516e-10,1.1211847563430651e-10,1.5225024268995589e-12
2455,true,true,true,true,true,true,8.526512829121202e-14,1.3271028918263213e-10,2.1234501082403184e-9,4.628234912515136e-14,7.126743708030951e-13,2.962070344009687e-12,4.561115973139809e-11,2.59104986538432e-11
4960,true,true,true,true,true,true,5.313438578014029e-11,6.543595895775671e-8,4.050822295527639e-8,3.89850396829526e-11,3.0350979649271486e-11,2.4950425397089654e-9,1.942462697553374e-9,7.591978893804764e-12
3294,true,true,true,true,true,true,4.5844217311241664e-11,8.355017312155761e-8,7.827532729356523e-6,5.133740925241212e-11,6.39388050507517e-9,3.285594192154375e-9,4.0920835232481035e-7,2.1268714631373066e-9
786,true,true,true,true,true,true,4.412470389070222e-12,9.545115898010716e-9,1.4617833974522876e-8,9.948608485677146e-12,1.1013850477332349e-11,6.367109430833373e-10,7.048864305492703e-10,1.3192360817821182e-11
1619,true,true,true,true,true,true,4.956604016115307e-10,1.4212824425250282e-6,7.090504447280349e-7,7.724521010437678e-10,3.789983204733005e-10,4.94369344668011e-8,2.4255892510291225e-8,4.142643883210911e-12
4113,false,false,false,false,true,true,-1.1094327120986236e-5,0.0451416256182748,0.027508216525863126,1.9363585745439847e-5,1.0123750030379183e-5,0.0012392694877081496,0.0006479200019442678,1.2695709411799322e-9
3295,false,false,false,true,true,true,1.1653600040517631e-7,0.00046003998299213607,0.00018301624006714952,2.3929846216618083e-7,6.768368502670051e-8,1.5315101578635577e-5,4.3317558417088336e-6,1.728077798447141e-11
4961,true,true,true,true,true,true,-4.973799150320701e-14,3.4679511064054924e-10,4.8893437378899314e-9,2.1377197435250003e-13,2.2224220732991605e-12,1.3681406358560002e-11,1.4223501269114627e-10,2.4590371767724673e-11
2456,true,true,true,true,true,true,3.9671732565693674e-10,2.875935068359033e-7,1.7754409143040661e-7,1.530755133914427e-10,9.453698018318731e-11,9.796832857052324e-9,6.0503667317239835e-9,6.7956047920492524e-12
787,true,true,true,true,true,true,-2.767478690657299e-9,2.943775415833941e-6,3.66095186084774e-6,2.2158628994318807e-9,2.9054055521899466e-9,1.4181522556364034e-7,1.8594595534015656e-7,1.1166740092232351e-10
3296,false,false,false,false,true,true,-0.00025739085869247447,1.6045849066186384,0.2971771501224314,0.0007172502025766704,0.00012134436881399114,0.04590401296490689,0.007766039604095432,1.1244302990251525e-8
1620,true,true,true,true,true,true,5.634944955090759e-9,1.493873569034256e-5,3.179582018749408e-5,1.3406145741840636e-8,2.5387006684598613e-8,8.579933274778004e-7,1.6247684278143112e-6,2.4769722444546747e-12
2457,true,true,true,true,true,true,6.210143510543276e-12,3.974509004125103e-8,7.060706274201296e-5,1.3504876235205746e-11,3.896637921682079e-8,8.643120790531677e-10,2.4938482698765286e-6,2.6656466412323735e-9
4962,true,true,true,true,true,true,2.4229507289419416e-12,7.782282405115583e-8,0.0002473136263745346,3.631938567103722e-11,7.819340094503891e-8,2.3244406829463818e-9,5.00437766048249e-6,2.0508823020691746e-8
4114,true,true,true,true,true,true,1.7827517240220914e-10,2.6323734057565355e-7,4.218963151401793e-7,1.2324986720656723e-10,1.749531664287767e-10,7.887991501220295e-9,1.1197002651441709e-8,4.216966890103155e-10
788,true,true,true,true,true,true,1.1368683772161603e-13,1.7105345482062995e-10,5.242987044995137e-8,6.251211854269185e-14,1.7104656822015655e-11,4.000775586732278e-12,1.094698036609002e-9,1.1255121071408715e-10
4963,false,true,true,true,true,true,-1.7406989627488656e-8,6.776499391959078e-5,7.692057685889845e-5,4.369143334715943e-8,3.509248339273382e-8,2.796251734218203e-6,2.245918937134965e-6,2.004413894724036e-10
4115,true,true,true,true,true,true,-8.526512829121202e-14,5.892185204374803e-11,1.0281429570560552e-12,3.4324708634723584e-14,4.9225641364088e-16,2.1967813526223094e-12,3.150441047301632e-14,1.7564637139325995e-13
3297,true,true,true,true,true,true,7.858602657506708e-11,8.680783354617796e-8,2.28446001838121e-7,6.087354205686672e-11,1.8348819107706542e-10,3.89590669163947e-9,1.1743244228932184e-8,1.8268243414109015e-11
2458,true,true,true,true,true,true,1.4210854715202004e-13,1.3653444541817826e-10,4.89951276945455e-9,4.726799276145892e-14,1.7378391561691109e-12,3.0251515367333708e-12,1.1122170599482308e-10,9.173520392782819e-12
1621,true,true,true,true,true,true,7.256772960317903e-11,1.1148923493203887e-7,6.581623716904808e-8,4.729750656023438e-11,2.552536349783833e-11,3.0270404198549987e-9,1.633623263861653e-9,4.387674547028334e-11
2459,false,true,true,true,true,true,3.655220126574932e-8,8.047067323226485e-5,9.873690206172077e-5,4.0011099359597265e-8,4.670019811435462e-8,2.5607103590142262e-6,2.9888126793186936e-6,8.634862158356278e-10
4964,false,false,false,false,false,true,0.000925668767223442,1.5217767984240256,2.131405005718142,0.0009252611780948372,0.0014526860545588285,0.05921671539806957,0.092971907491765,1.9998512731372976e-11
3298,true,true,true,true,true,true,-6.079403647163417e-11,5.750704551145619e-7,1.3124017645430681e-5,2.817572155877399e-10,6.263007156050003e-9,1.8032461797615295e-8,4.0083245798719984e-7,3.401490678539364e-11
4116,false,false,false,false,false,true,-0.0009224807249026412,2.6617676846245892,12.55795801859282,0.001098495013968895,0.0064435480814344975,0.07030368089400929,0.4123870772118078,7.54515068226154e-9
789,true,true,true,true,true,true,-7.288747383427108e-11,4.591780773304595e-7,2.4810896963186205e-7,1.7225855950699423e-10,1.0426956278012797e-10,1.1024547808447621e-8,6.673252017928189e-9,1.0176742863457347e-11
1622,false,false,false,false,true,true,-4.8838021072583615e-5,0.07862860290378088,0.29087928102760235,3.9874241160888397e-5,0.00021488543342206218,0.0025519514342968556,0.013752667739011985,1.6396225242612152e-9
2460,true,true,true,true,true,true,-5.684341886080802e-14,1.5224363748302626e-11,3.810083955421099e-12,5.266072959041773e-15,1.4848079035541248e-15,3.370286693786735e-13,9.502770582746399e-14,9.747455707336336e-13
790,false,false,false,false,false,true,-0.0001846749130507419,2.361268691353129,36.13334651999398,0.001269697734072403,0.029263923100352588,0.08126065498063374,1.8728910784225659,1.9816756681811918e-8
4117,true,true,true,true,true,true,-3.319229335829732e-10,6.111534363113162e-7,0.04873960228714899,2.626923388449444e-10,2.4502041842682575e-5,1.6812309686076432e-8,0.0015681306779316846,6.205711497749995e-8
4965,true,true,true,true,true,true,-8.72546479513403e-12,2.9623843525878593e-8,2.613876407377494e-8,1.0996594519112722e-11,1.1194443538471797e-11,7.037820492232142e-10,7.164443864621949e-10,4.2791684920424474e-11
3299,false,false,false,false,false,true,0.001843891663959596,1.310643382564877,15.982575809351491,0.0010023080991599632,0.013037398607155071,0.06414771834623764,0.8343935108579241,2.9767319080813194e-9
4966,false,false,false,false,false,true,-0.0007305668279542488,1.3267897462575973,3.605283974849404,0.0015634638651722617,0.0026026201193313793,0.10006168737102472,0.16656768763720847,3.281390171304809e-10
1623,false,false,false,false,true,true,6.097670338078842e-5,0.10125394019227255,0.06658195102689035,3.995732872491227e-5,2.7107515183426037e-5,0.0025572690383943854,0.0017348809717392662,1.8051923053038255e-8
3300,true,true,true,true,true,true,9.237055564881302e-14,4.691336027333806e-10,2.5011947406457236e-8,1.7951938284622182e-13,1.0928033765179647e-11,1.1489240502158197e-11,6.993941609714974e-10,8.653196747019075e-11
